   1.0009760612631076e+00   0.0000000000000000e+00
   9.9997363666178174e-01   1.0024246012262838e-03
   1.0048225743971135e+00   4.8833542626803795e-03
   1.0039900239636030e+00   3.5520014994141029e-03
   1.0030773608256809e+00   2.8987898844801351e-03
   1.0033855761459640e+00   2.3868358161520040e-03
   1.0022408582741749e+00   2.3194081482926124e-03
   1.0007358269190356e+00   2.5099521905244246e-03
   1.0004223087281043e+00   2.2356620420191250e-03
   1.0003215662962406e+00   2.0021730321055373e-03
   1.0001215348449009e+00   1.8220470518575795e-03
   1.0000841654986417e+00   1.6637135222225844e-03
   1.0002163812303464e+00   1.5360945113296110e-03
   1.0004146407648922e+00   1.4359002147829839e-03
   1.0004895743885154e+00   1.3388489650468533e-03
   1.0008163446231728e+00   1.2943070611584019e-03
   1.0006891483949070e+00   1.2224253254375103e-03
   1.0008267505718287e+00   1.1606989580910006e-03
   1.0009664698998950e+00   1.1067658796383112e-03
   1.0013798969650272e+00   1.1284323547630921e-03
   1.0012205338489151e+00   1.0851192751016319e-03
   1.0013199056926463e+00   1.0393818446354230e-03
   1.0012434439431992e+00   9.9610271379858189e-04
   1.0015237457085768e+00   9.9403452895414218e-04
   1.0014976451599460e+00   9.5380161029168784e-04
   1.0017383663364097e+00   9.4747263179405000e-04
   1.0016494601452390e+00   9.1603060947146155e-04
   1.0017249534570913e+00   8.8593156657669611e-04
   1.0013771504525928e+00   9.2288264591593627e-04
   1.0013220605155932e+00   8.9328968095106519e-04
   1.0008632721391271e+00   9.7824921250131455e-04
   1.0008617444031909e+00   9.4718695917162205e-04
   1.0007317685009092e+00   9.2719110620526524e-04
   1.0008671378939080e+00   9.0963652704362100e-04
   1.0010519842232917e+00   9.0239934088805500e-04
   1.0007881110681154e+00   9.1581294953822822e-04
   1.0006008790982579e+00   9.1018311996202118e-04
   1.0005594437680687e+00   8.8687566501287622e-04
   1.0006157906540012e+00   8.6567176172668882e-04
   1.0006398088571453e+00   8.4409424424630665e-04
   1.0005349407481055e+00   8.2990153347244555e-04
   1.0005085599529555e+00   8.1033050220327642e-04
   1.0005069394412238e+00   7.9126289041407455e-04
   1.0003489449266176e+00   7.8905023641599932e-04
   1.0003048657015927e+00   7.7257499978736438e-04
   1.0002827178657308e+00   7.5591778306631453e-04
   1.0003944318534790e+00   7.4804833970982349e-04
   1.0002258917783238e+00   7.5144287576477207e-04
   1.0001258728232179e+00   7.4271298556997326e-04
   1.0002692110225737e+00   7.4168963534006595e-04
   1.0002360810850526e+00   7.2775574272314694e-04
   1.0003589517429443e+00   7.2412381244501645e-04
   1.0001079250089371e+00   7.5338086293744643e-04
   1.0000934752702713e+00   7.3943893405783621e-04
   1.0000661057809037e+00   7.2638590499721862e-04
   1.0001308489648297e+00   7.1622901556334388e-04
   9.9998819776457881e-01   7.1786762635623008e-04
   1.0000036888607866e+00   7.0555210123165470e-04
   1.0001032163323760e+00   7.0059601852688212e-04
   1.0000122574106489e+00   6.9480007717320227e-04
   1.0000488954807638e+00   6.8429651475275109e-04
   1.0001390845490064e+00   6.7918375374757258e-04
   1.0000740755362407e+00   6.7147047438712764e-04
   1.0001199218084631e+00   6.6248374316984625e-04
   1.0001067480594423e+00   6.5234508712948953e-04
   1.0002132850287164e+00   6.5115947306006530e-04
   1.0001662631907149e+00   6.4308843691878413e-04
   1.0001297759649952e+00   6.3461046745778588e-04
   1.0000408596647461e+00   6.3163534385846651e-04
   1.0000206373024876e+00   6.2287494953591164e-04
   9.9996758310208900e-01   6.1632712769399195e-04
   9.9989929807584832e-01   6.1153113631594335e-04
   9.9982985859037909e-01   6.0708023385617007e-04
   9.9986321363953379e-01   5.9974849382920874e-04
   9.9988484362201113e-01   5.9209303196401143e-04
   9.9993542169590555e-01   5.8643555853198613e-04
   9.9987060652418380e-01   5.8238735405580721e-04
   9.9979850789378311e-01   5.7937591167161475e-04
   9.9979246943564504e-01   5.7202689805867755e-04
   9.9990398264775915e-01   5.7573396570859820e-04
   9.9988610472185435e-01   5.6886271187491639e-04
   9.9983065274840066e-01   5.6461217369844390e-04
   9.9979689694742502e-01   5.5878864392064007e-04
   9.9985847127569150e-01   5.5551934952882904e-04
   9.9988637836917482e-01   5.4965383285479293e-04
   9.9992325549080729e-01   5.4447518492881715e-04
   9.9995323479390275e-01   5.3901481325378516e-04
   9.9991643554433918e-01   5.3412361934919005e-04
   9.9997414269560858e-01   5.3123176565864582e-04
   9.9994657056394454e-01   5.2601914454525962e-04
   9.9997010565594158e-01   5.2073871291522520e-04
   1.0000189395532870e+00   5.1735730650539114e-04
   1.0000255890699801e+00   5.1180728805968426e-04
   1.0000174086097218e+00   5.0639933451081904e-04
   1.0000533452906766e+00   5.0232757058612230e-04
   1.0000647444579653e+00   4.9719814152311519e-04
   1.0001170698100044e+00   4.9482007197967047e-04
   1.0000738435061258e+00   4.9164879883492217e-04
   1.0000797187186390e+00   4.8669277441272193e-04
   1.0000958995025095e+00   4.8207289625238806e-04
