           1    -0.46907    -0.46907           0
           2   -0.428582   -0.448826   0.0143147
           3   -0.406998   -0.434883   0.0148549
           4   -0.455264   -0.439978   0.0119832
           5   -0.427504   -0.437484  0.00984283
           6   -0.366739   -0.425693   0.0135325
           7   -0.358119    -0.41604   0.0146431
           8   -0.410065   -0.415293   0.0128317
           9   -0.413002   -0.415038   0.0114085
          10    -0.40154   -0.413688   0.0103472
          11   -0.408269   -0.413196  0.00941825
          12   -0.485788   -0.419245   0.0103962
          13   -0.457219   -0.422166  0.00999843
          14   -0.483632   -0.426557   0.0102028
          15   -0.407278   -0.425271   0.0096032
          16   -0.479848   -0.428682  0.00958969
          17   -0.471212   -0.431184  0.00934622
          18   -0.485914   -0.434225  0.00930844
          19   -0.425661   -0.433774  0.00882943
          20   -0.421584   -0.433164  0.00840897
